label;from;to;LATITUDE;LONGITUDE
Cobertura_Vegetal;2014;2015;-26.916730000000001;-52.467328999999999
Cobertura_Vegetal;2014;2015;-26.895959000000001;-52.469949000000000
Cobertura_Vegetal;2014;2015;-26.910758000000001;-52.492877999999997
Cobertura_Vegetal;2014;2015;-26.886220999999999;-52.476937000000000
Cobertura_Vegetal;2014;2015;-26.882553000000001;-52.485854000000003
Cobertura_Vegetal;2014;2015;-26.876531000000000;-52.448495000000001
Cobertura_Vegetal;2014;2015;-26.867766000000000;-52.480231000000003
Cobertura_Vegetal;2014;2015;-26.856662000000000;-52.467711000000001
Cobertura_Vegetal;2014;2015;-26.823799000000001;-52.473680000000002
Cobertura_Vegetal;2014;2015;-26.834970999999999;-52.454062999999998
Cobertura_Vegetal;2014;2015;-26.827566000000001;-52.452607000000000
Cobertura_Vegetal;2014;2015;-26.828150999999998;-52.405439999999999
Cobertura_Vegetal;2014;2015;-26.827826000000002;-52.367953999999997
Cobertura_Vegetal;2014;2015;-26.827631000000000;-52.354998000000002
Cobertura_Vegetal;2014;2015;-26.825163000000000;-52.308630999999998
Cobertura_Vegetal;2014;2015;-26.831398000000000;-52.293053999999998
Cobertura_Vegetal;2014;2015;-26.837827999999998;-52.293491000000003
Cobertura_Vegetal;2014;2015;-26.842569999999998;-52.319257999999998
Cobertura_Vegetal;2014;2015;-26.849778000000001;-52.305210000000002
Cobertura_Vegetal;2014;2015;-26.866012999999999;-52.297930999999998
Cobertura_Vegetal;2014;2015;-26.864713999999999;-52.323042999999998
Cobertura_Vegetal;2014;2015;-26.882698999999999;-52.308703999999999
Cobertura_Vegetal;2014;2015;-26.907820999999998;-52.295675000000003
Cobertura_Vegetal;2014;2015;-26.912754000000000;-52.291452999999997
Cobertura_Vegetal;2014;2015;-26.919115000000001;-52.307903000000003
Cobertura_Vegetal;2014;2015;-26.912883999999998;-52.322023999999999
Cobertura_Vegetal;2014;2015;-26.906393000000001;-52.344369999999998
Cobertura_Vegetal;2014;2015;-26.913143999999999;-52.366788999999997
Cobertura_Vegetal;2014;2015;-26.911325999999999;-52.407988000000003
Cobertura_Vegetal;2014;2015;-26.912040000000001;-52.442780999999997
Cobertura_Vegetal;2014;2015;-26.902628000000000;-52.427858999999998
Cobertura_Vegetal;2014;2015;-26.893151000000000;-52.437030999999998
Cobertura_Vegetal;2014;2015;-26.894449000000002;-52.423565000000004
Cobertura_Vegetal;2014;2015;-26.887114000000000;-52.463743999999998
Cobertura_Vegetal;2014;2015;-26.871012000000000;-52.431061999999997
Cobertura_Vegetal;2014;2015;-26.866596999999999;-52.437466999999998
Cobertura_Vegetal;2014;2015;-26.851206999999999;-52.447293999999999
Cobertura_Vegetal;2014;2015;-26.841400000000000;-52.435357000000003
Cobertura_Vegetal;2014;2015;-26.850428000000001;-52.418615000000003
Cobertura_Vegetal;2014;2015;-26.841660000000001;-52.411408999999999
Cobertura_Vegetal;2014;2015;-26.826981000000000;-52.439323000000002
Cobertura_Vegetal;2014;2015;-26.862310999999998;-52.409480000000002
Cobertura_Vegetal;2014;2015;-26.869844000000001;-52.385387000000001
Cobertura_Vegetal;2014;2015;-26.877244999999998;-52.379564000000002
Cobertura_Vegetal;2014;2015;-26.890165000000000;-52.401254999999999
Cobertura_Vegetal;2014;2015;-26.886918999999999;-52.408242999999999
Cobertura_Vegetal;2014;2015;-26.890684000000000;-52.393830000000001
Cobertura_Vegetal;2014;2015;-26.892696999999998;-52.376798000000001
Cobertura_Vegetal;2014;2015;-26.897435000000002;-52.348773999999999
Cobertura_Vegetal;2014;2015;-26.897694999999999;-52.332687999999997
Cobertura_Vegetal;2014;2015;-26.883153000000000;-52.351176000000002
Cobertura_Vegetal;2014;2015;-26.872959999999999;-52.325190999999997
Cobertura_Vegetal;2014;2015;-26.876011999999999;-52.345280000000002
Cobertura_Vegetal;2014;2015;-26.851402000000000;-52.321041999999998
Cobertura_Vegetal;2014;2015;-26.845296999999999;-52.333269999999999
Cobertura_Vegetal;2014;2015;-26.850168000000000;-52.348045999999997
Cobertura_Vegetal;2014;2015;-26.856019000000000;-52.374066999999997
Cobertura_Vegetal;2014;2015;-26.842659000000001;-52.391466999999999
Cobertura_Vegetal;2014;2015;-26.835422000000001;-52.402974000000000
Cobertura_Vegetal;2014;2015;-26.837091999999998;-52.388624000000000
Cobertura_Vegetal;2014;2015;-26.851534999999998;-52.370392000000002
Cobertura_Vegetal;2014;2015;-26.863316000000001;-52.354725999999999
Cobertura_Vegetal;2014;2015;-26.900230000000001;-52.368797999999998
Cobertura_Vegetal;2014;2015;-26.889904999999999;-52.325679000000001
Area_Antropizada;2014;2015;-26.916020000000000;-52.469501999999999
Area_Antropizada;2014;2015;-26.900133000000000;-52.467976999999998
Area_Antropizada;2014;2015;-26.897258999999998;-52.464719000000002
Area_Antropizada;2014;2015;-26.893827000000002;-52.483055000000000
Area_Antropizada;2014;2015;-26.884367999999998;-52.484718999999998
Area_Antropizada;2014;2015;-26.875093000000000;-52.478045999999999
Area_Antropizada;2014;2015;-26.876051000000000;-52.467457000000003
Area_Antropizada;2014;2015;-26.877458000000001;-52.465862999999999
Area_Antropizada;2014;2015;-26.875803999999999;-52.456781999999997
Area_Antropizada;2014;2015;-26.882466000000001;-52.458444999999998
